datetime,temperature_C,power_draw_W,utilization_MiB,memory_used_MiB,memory_total_percentage
2018-02-24 13:25:25.914377,91,95.85,2822,8114,100
2018-02-24 13:25:35.953366,91,97.55,2822,8114,100
2018-02-24 13:25:45.983611,91,97.63,2822,8114,100
2018-02-24 13:25:56.022214,91,97.63,2822,8114,100
2018-02-24 13:26:06.064219,91,97.67,2822,8114,100
2018-02-24 13:26:16.103508,91,99.48,2822,8114,100
2018-02-24 13:26:26.127931,91,97.78,2822,8114,100
2018-02-24 13:26:36.158951,91,99.44,2822,8114,100
2018-02-24 13:26:46.196661,91,97.71,2822,8114,100
2018-02-24 13:26:56.230204,91,97.82,2822,8114,100
2018-02-24 13:27:06.264942,91,97.74,2822,8114,100
2018-02-24 13:27:16.306028,91,99.52,2822,8114,100
2018-02-24 13:27:26.343762,91,97.70,2822,8114,100
2018-02-24 13:27:36.383078,91,99.48,2822,8114,100
2018-02-24 13:27:46.422476,91,97.74,2822,8114,100
2018-02-24 13:27:56.457348,91,97.67,2822,8114,100
2018-02-24 13:28:06.492243,91,97.74,2822,8114,100
2018-02-24 13:28:16.529190,91,97.78,2822,8114,100
2018-02-24 13:28:26.561086,91,97.67,2822,8114,100
2018-02-24 13:28:36.598721,91,97.67,2822,8114,100
2018-02-24 13:28:46.642091,91,99.44,2822,8114,100
2018-02-24 13:28:56.677377,91,97.63,2822,8114,100
2018-02-24 13:29:06.712964,91,97.74,2822,8114,100
2018-02-24 13:29:16.745539,91,97.74,2822,8114,100
2018-02-24 13:29:26.782125,91,97.74,2822,8114,100
2018-02-24 13:29:36.813921,91,97.67,2822,8114,100
2018-02-24 13:29:46.835099,91,99.55,2822,8114,100
2018-02-24 13:29:56.868782,91,97.67,2822,8114,100
2018-02-24 13:30:06.907614,91,97.63,2822,8114,100
2018-02-24 13:30:16.944210,91,97.55,2822,8114,100
2018-02-24 13:30:26.980750,91,97.71,2822,8114,100
2018-02-24 13:30:37.027218,91,97.67,2822,8114,100
2018-02-24 13:30:47.065715,91,97.63,2822,8114,100
2018-02-24 13:30:57.097926,91,97.74,2822,8114,100
2018-02-24 13:31:07.128659,91,97.63,2822,8114,100
2018-02-24 13:31:17.166185,91,97.74,2822,8114,100
2018-02-24 13:31:27.199998,91,97.59,2822,8114,100
2018-02-24 13:31:37.237508,91,97.67,2822,8114,100
2018-02-24 13:31:47.274772,91,97.63,2822,8114,100
2018-02-24 13:31:57.307047,91,97.82,2822,8114,100
2018-02-24 13:32:07.345500,91,97.74,2822,8114,100
2018-02-24 13:32:17.385390,91,97.59,2822,8114,100
2018-02-24 13:32:27.414354,91,97.70,2822,8114,100
2018-02-24 13:32:37.451919,91,97.74,2822,8114,100
2018-02-24 13:32:47.495038,91,97.63,2822,8114,100
2018-02-24 13:32:57.531755,91,97.82,2822,8114,100
2018-02-24 13:33:07.567698,91,97.63,2822,8114,100
2018-02-24 13:33:17.598663,91,97.55,2822,8114,100
2018-02-24 13:33:27.638127,91,97.63,2822,8114,100
2018-02-24 13:33:37.668452,91,97.43,2822,8114,100
2018-02-24 13:33:47.696148,91,97.71,2822,8114,100
2018-02-24 13:33:57.741488,91,97.74,2822,8114,100
2018-02-24 13:34:07.780795,91,97.67,2822,8114,100
2018-02-24 13:34:17.823629,91,97.70,2822,8114,100
2018-02-24 13:34:27.861011,91,99.55,2822,8114,100
2018-02-24 13:34:37.899490,91,97.67,2822,8114,100
2018-02-24 13:34:47.931526,91,99.44,2822,8114,100
2018-02-24 13:34:57.962522,91,97.71,2822,8114,100
2018-02-24 13:35:07.997084,91,99.55,2822,8114,100
2018-02-24 13:35:18.032445,91,97.67,2822,8114,100
2018-02-24 13:35:28.068012,91,97.59,2822,8114,100
2018-02-24 13:35:38.099593,91,97.71,2822,8114,100
2018-02-24 13:35:48.134015,91,97.67,2822,8114,100
2018-02-24 13:35:58.174840,91,97.78,2822,8114,100
2018-02-24 13:36:08.205779,91,97.70,2822,8114,100
2018-02-24 13:36:18.245197,91,99.48,2822,8114,100
2018-02-24 13:36:28.284103,91,97.63,2822,8114,100
2018-02-24 13:36:38.313918,91,97.59,2822,8114,100
2018-02-24 13:36:48.350643,91,97.70,2822,8114,100
2018-02-24 13:36:58.392439,91,97.67,2822,8114,100
2018-02-24 13:37:08.437852,91,97.67,2822,8114,100
2018-02-24 13:37:18.471752,91,97.70,2822,8114,100
2018-02-24 13:37:28.512264,91,97.70,2822,8114,100
2018-02-24 13:37:38.546600,91,97.59,2822,8114,100
2018-02-24 13:37:48.585569,89,64.85,2822,8114,100
2018-02-24 13:37:58.630180,90,95.78,2822,8114,100
2018-02-24 13:38:08.670481,90,95.70,2822,8114,100
2018-02-24 13:38:18.706741,90,95.62,2822,8114,100
2018-02-24 13:38:28.742961,90,95.70,2822,8114,100
2018-02-24 13:38:38.778847,90,95.70,2822,8114,100
2018-02-24 13:38:48.809207,90,95.74,2822,8114,100
2018-02-24 13:38:58.839039,90,95.70,2822,8114,100
2018-02-24 13:39:08.879576,90,95.54,2822,8114,100
2018-02-24 13:39:18.919785,90,95.70,2822,8114,100
2018-02-24 13:39:28.950146,90,95.70,2822,8114,100
2018-02-24 13:39:38.976566,90,95.58,2822,8114,100
2018-02-24 13:39:49.006797,90,95.58,2822,8114,100
2018-02-24 13:39:59.031833,90,95.62,2822,8114,100
2018-02-24 13:40:09.063438,90,95.58,2822,8114,100
2018-02-24 13:40:19.105205,90,95.47,2822,8114,100
2018-02-24 13:40:29.139470,90,95.62,2822,8114,100
2018-02-24 13:40:39.173100,90,95.58,2822,8114,100
2018-02-24 13:40:49.204132,90,95.62,2822,8114,100
2018-02-24 13:40:59.235869,90,95.54,2822,8114,100
2018-02-24 13:41:09.273286,90,95.39,2822,8114,100
2018-02-24 13:41:19.315956,90,95.54,2822,8114,100
2018-02-24 13:41:29.348107,90,95.54,2822,8114,100
2018-02-24 13:41:39.383436,90,95.66,2822,8114,100
2018-02-24 13:41:49.427807,90,95.62,2822,8114,100
2018-02-24 13:41:59.466053,90,95.58,2822,8114,100
2018-02-24 13:42:09.502359,90,95.39,2822,8114,100
2018-02-24 13:42:19.538835,90,95.43,2822,8114,100
2018-02-24 13:42:29.573320,90,95.47,2822,8114,100
2018-02-24 13:42:39.609323,90,95.58,2822,8114,100
2018-02-24 13:42:49.655553,90,95.50,2822,8114,100
2018-02-24 13:42:59.686390,90,95.47,2822,8114,100
2018-02-24 13:43:09.720021,90,95.31,2822,8114,100
2018-02-24 13:43:19.755048,90,95.54,2822,8114,100
2018-02-24 13:43:29.798547,90,95.47,2822,8114,100
2018-02-24 13:43:39.841817,90,95.47,2822,8114,100
2018-02-24 13:43:49.887259,90,95.47,2822,8114,100
2018-02-24 13:43:59.931512,90,95.35,2822,8114,100
2018-02-24 13:44:09.962182,90,95.50,2822,8114,100
2018-02-24 13:44:19.995352,90,99.86,2822,8114,100
2018-02-24 13:44:30.034377,90,100.25,2822,8114,100
2018-02-24 13:44:40.065240,90,100.25,2822,8114,100
2018-02-24 13:44:50.098842,90,93.07,2822,8114,100
2018-02-24 13:45:00.134221,89,93.96,2822,8114,100
2018-02-24 13:45:10.171681,90,95.78,2822,8114,100
2018-02-24 13:45:20.206006,90,95.66,2822,8114,100
2018-02-24 13:45:30.242468,90,95.50,2822,8114,100
2018-02-24 13:45:40.279232,90,95.54,2822,8114,100
2018-02-24 13:45:50.315892,90,95.54,2822,8114,100
2018-02-24 13:46:00.356402,90,95.47,2822,8114,100
2018-02-24 13:46:10.388078,90,101.98,2822,8114,100
2018-02-24 13:46:20.421584,90,95.70,2822,8114,100
2018-02-24 13:46:30.455150,90,95.66,2822,8114,100
2018-02-24 13:46:40.478430,90,95.62,2822,8114,100
2018-02-24 13:46:50.517628,90,95.50,2822,8114,100
2018-02-24 13:47:00.554186,90,95.58,2822,8114,100
2018-02-24 13:47:10.595901,90,95.47,2822,8114,100
2018-02-24 13:47:20.632168,90,95.50,2822,8114,100
2018-02-24 13:47:30.662036,90,95.62,2822,8114,100
2018-02-24 13:47:40.691403,90,95.54,2822,8114,100
2018-02-24 13:47:50.722631,90,95.43,2822,8114,100
2018-02-24 13:48:00.761161,90,95.43,2822,8114,100
2018-02-24 13:48:10.797216,90,94.89,2822,8114,100
2018-02-24 13:48:20.839072,90,95.43,2822,8114,100
2018-02-24 13:48:30.869769,90,95.39,2822,8114,100
2018-02-24 13:48:40.911730,90,95.39,2822,8114,100
2018-02-24 13:48:50.939201,90,95.23,2822,8114,100
2018-02-24 13:49:00.986521,90,95.27,2822,8114,100
2018-02-24 13:49:11.018511,90,99.98,2822,8114,100
2018-02-24 13:49:21.049992,90,100.10,2822,8114,100
2018-02-24 13:49:31.084332,91,100.29,2822,8114,100
2018-02-24 13:49:41.124606,90,93.11,2822,8114,100
2018-02-24 13:49:51.166710,90,99.13,2822,8114,100
2018-02-24 13:50:01.207348,90,99.21,2822,8114,100
2018-02-24 13:50:11.239313,90,99.17,2822,8114,100
2018-02-24 13:50:21.277952,90,99.32,2822,8114,100
2018-02-24 13:50:31.309327,90,93.19,2822,8114,100
2018-02-24 13:50:41.336740,90,93.03,2822,8114,100
2018-02-24 13:50:51.382138,89,92.95,2822,8114,100
2018-02-24 13:51:01.427164,90,97.28,2822,8114,100
2018-02-24 13:51:11.471596,90,97.36,2822,8114,100
2018-02-24 13:51:21.502756,90,97.36,2822,8114,100
2018-02-24 13:51:31.544534,90,97.28,2822,8114,100
2018-02-24 13:51:41.576489,90,97.39,2822,8114,100
2018-02-24 13:51:51.612566,90,97.51,2822,8114,100
2018-02-24 13:52:01.650113,90,97.40,2822,8114,100
2018-02-24 13:52:11.681848,90,97.55,2822,8114,100
2018-02-24 13:52:21.719263,90,97.51,2822,8114,100
2018-02-24 13:52:31.756132,90,90.71,2822,8114,100
2018-02-24 13:52:41.792528,90,95.50,2822,8114,100
2018-02-24 13:52:51.827913,90,95.66,2822,8114,100
2018-02-24 13:53:01.868317,90,95.54,2822,8114,100
2018-02-24 13:53:11.890622,90,95.54,2822,8114,100
2018-02-24 13:53:21.920210,90,95.54,2822,8114,100
2018-02-24 13:53:31.957070,90,95.54,2822,8114,100
2018-02-24 13:53:41.983669,90,95.54,2822,8114,100
2018-02-24 13:53:52.018718,90,95.62,2822,8114,100
2018-02-24 13:54:02.054726,90,95.54,2822,8114,100
2018-02-24 13:54:12.092022,90,95.54,2822,8114,100
2018-02-24 13:54:22.128195,90,95.47,2822,8114,100
2018-02-24 13:54:32.159268,90,95.43,2822,8114,100
2018-02-24 13:54:42.196736,90,95.47,2822,8114,100
2018-02-24 13:54:52.228602,90,95.54,2822,8114,100
2018-02-24 13:55:02.268944,90,95.47,2822,8114,100
2018-02-24 13:55:12.313920,90,95.58,2822,8114,100
2018-02-24 13:55:22.361550,90,95.54,2822,8114,100
2018-02-24 13:55:32.397316,90,95.54,2822,8114,100
2018-02-24 13:55:42.434863,90,95.47,2822,8114,100
2018-02-24 13:55:52.481167,90,95.54,2822,8114,100
2018-02-24 13:56:02.521748,90,95.50,2822,8114,100
2018-02-24 13:56:12.549824,90,95.54,2822,8114,100
2018-02-24 13:56:22.584277,90,95.54,2822,8114,100
2018-02-24 13:56:32.617507,90,95.54,2822,8114,100
2018-02-24 13:56:42.647396,90,94.62,2822,8114,100
2018-02-24 13:56:52.686892,90,95.54,2822,8114,100
2018-02-24 13:57:02.718431,90,95.50,2822,8114,100
2018-02-24 13:57:12.758380,90,95.62,2822,8114,100
2018-02-24 13:57:22.800628,90,95.58,2822,8114,100
2018-02-24 13:57:32.837096,90,95.62,2822,8114,100
2018-02-24 13:57:42.876257,90,95.62,2822,8114,100
2018-02-24 13:57:52.911375,90,95.50,2822,8114,100
2018-02-24 13:58:02.958575,90,95.50,2822,8114,100
2018-02-24 13:58:12.993277,90,95.62,2822,8114,100
2018-02-24 13:58:23.033006,90,95.47,2822,8114,100
2018-02-24 13:58:33.065403,90,95.50,2822,8114,100
2018-02-24 13:58:43.101026,90,95.50,2822,8114,100
2018-02-24 13:58:53.133559,90,95.50,2822,8114,100
2018-02-24 13:59:03.168797,90,95.43,2822,8114,100
2018-02-24 13:59:13.202779,90,95.50,2822,8114,100
2018-02-24 13:59:23.245615,90,95.54,2822,8114,100
2018-02-24 13:59:33.288732,90,95.62,2822,8114,100
2018-02-24 13:59:43.329014,90,95.54,2822,8114,100
2018-02-24 13:59:53.351904,90,95.43,2822,8114,100
2018-02-24 14:00:03.385018,90,95.62,2822,8114,100
2018-02-24 14:00:13.422415,90,95.50,2822,8114,100
2018-02-24 14:00:23.457745,90,95.47,2822,8114,100
2018-02-24 14:00:33.497053,90,95.47,2822,8114,100
2018-02-24 14:00:43.532101,90,95.50,2822,8114,100
2018-02-24 14:00:53.567067,90,95.54,2822,8114,100
2018-02-24 14:01:03.601727,90,95.50,2822,8114,100
2018-02-24 14:01:13.635175,90,95.62,2822,8114,100
2018-02-24 14:01:23.670684,90,95.54,2822,8114,100
2018-02-24 14:01:33.709749,90,95.50,2822,8114,100
2018-02-24 14:01:43.754122,90,95.43,2822,8114,100
2018-02-24 14:01:53.802006,90,95.39,2822,8114,100
2018-02-24 14:02:03.840570,90,100.02,2822,8114,100
2018-02-24 14:02:13.870484,90,100.06,2822,8114,100
2018-02-24 14:02:23.894123,91,100.10,2822,8114,100
2018-02-24 14:02:33.925841,90,93.03,2822,8114,100
2018-02-24 14:02:43.957111,90,97.20,2822,8114,100
2018-02-24 14:02:53.992447,90,97.28,2822,8114,100
2018-02-24 14:03:04.034206,90,97.24,2822,8114,100
2018-02-24 14:03:14.071325,90,97.32,2822,8114,100
2018-02-24 14:03:24.113037,90,97.43,2822,8114,100
2018-02-24 14:03:34.142931,90,97.47,2822,8114,100
2018-02-24 14:03:44.176252,90,97.43,2822,8114,100
2018-02-24 14:03:54.204894,90,97.16,2822,8114,100
2018-02-24 14:04:04.240021,90,97.43,2822,8114,100
2018-02-24 14:04:14.282282,90,97.43,2822,8114,100
2018-02-24 14:04:24.317998,90,97.28,2822,8114,100
2018-02-24 14:04:34.349115,90,97.12,2822,8114,100
2018-02-24 14:04:44.382840,90,97.47,2822,8114,100
2018-02-24 14:04:54.420697,90,97.47,2822,8114,100
2018-02-24 14:05:04.451905,90,97.47,2822,8114,100
2018-02-24 14:05:14.493512,90,90.67,2822,8114,100
2018-02-24 14:05:24.531354,90,95.54,2822,8114,100
2018-02-24 14:05:34.567168,90,95.66,2822,8114,100
2018-02-24 14:05:44.605136,90,95.54,2822,8114,100
2018-02-24 14:05:54.637661,90,95.54,2822,8114,100
2018-02-24 14:06:04.667619,90,95.54,2822,8114,100
2018-02-24 14:06:14.702705,90,95.54,2822,8114,100
2018-02-24 14:06:24.735976,90,95.54,2822,8114,100
2018-02-24 14:06:34.778462,90,95.43,2822,8114,100
2018-02-24 14:06:44.808257,90,95.50,2822,8114,100
2018-02-24 14:06:54.848036,90,100.10,2822,8114,100
2018-02-24 14:07:04.878454,90,100.17,2822,8114,100
2018-02-24 14:07:14.916447,90,100.13,2822,8114,100
2018-02-24 14:07:24.955162,90,93.22,2822,8114,100
2018-02-24 14:07:34.989694,90,93.07,2822,8114,100
2018-02-24 14:07:45.026619,90,99.09,2822,8114,100
2018-02-24 14:07:55.060280,90,99.29,2822,8114,100
2018-02-24 14:08:05.082040,90,99.13,2822,8114,100
2018-02-24 14:08:15.123484,90,93.11,2822,8114,100
2018-02-24 14:08:25.155937,90,92.95,2822,8114,100
2018-02-24 14:08:35.190808,90,97.16,2822,8114,100
2018-02-24 14:08:45.228611,90,97.16,2822,8114,100
2018-02-24 14:08:55.267660,90,97.36,2822,8114,100
2018-02-24 14:09:05.311432,90,97.32,2822,8114,100
2018-02-24 14:09:15.355120,90,97.55,2822,8114,100
2018-02-24 14:09:25.389710,90,97.28,2822,8114,100
2018-02-24 14:09:35.429912,90,97.32,2822,8114,100
2018-02-24 14:09:45.467805,90,97.47,2822,8114,100
2018-02-24 14:09:55.503403,90,97.51,2822,8114,100
2018-02-24 14:10:05.539772,90,97.51,2822,8114,100
2018-02-24 14:10:15.572304,90,97.47,2822,8114,100
2018-02-24 14:10:25.610227,90,97.51,2822,8114,100
2018-02-24 14:10:35.651711,90,97.36,2822,8114,100
2018-02-24 14:10:45.689885,90,97.43,2822,8114,100
2018-02-24 14:10:55.722644,90,97.43,2822,8114,100
2018-02-24 14:11:05.759322,90,97.39,2822,8114,100
2018-02-24 14:11:15.790830,90,97.36,2822,8114,100
2018-02-24 14:11:25.819597,90,97.47,2822,8114,100
2018-02-24 14:11:35.861728,90,97.47,2822,8114,100
2018-02-24 14:11:45.901378,90,97.43,2822,8114,100
2018-02-24 14:11:55.938585,90,97.47,2822,8114,100
2018-02-24 14:12:05.976520,90,97.47,2822,8114,100
2018-02-24 14:12:16.002120,90,97.36,2822,8114,100
2018-02-24 14:12:26.033279,90,96.74,2822,8114,100
2018-02-24 14:12:36.066916,90,97.43,2822,8114,100
2018-02-24 14:12:46.106282,90,97.51,2822,8114,100
2018-02-24 14:12:56.137313,90,90.79,2822,8114,100
2018-02-24 14:13:06.183175,90,95.66,2822,8114,100
2018-02-24 14:13:16.216611,90,95.58,2822,8114,100
2018-02-24 14:13:26.253208,90,95.54,2822,8114,100
2018-02-24 14:13:36.296231,90,95.47,2822,8114,100
2018-02-24 14:13:46.328200,90,95.54,2822,8114,100
2018-02-24 14:13:56.362339,90,95.50,2822,8114,100
2018-02-24 14:14:06.392983,90,95.58,2822,8114,100
2018-02-24 14:14:16.433056,90,95.50,2822,8114,100
2018-02-24 14:14:26.459160,90,95.54,2822,8114,100
2018-02-24 14:14:36.488724,90,95.47,2822,8114,100
2018-02-24 14:14:46.522589,90,95.62,2822,8114,100
2018-02-24 14:14:56.553907,90,95.66,2822,8114,100
2018-02-24 14:15:06.590724,90,95.47,2822,8114,100
2018-02-24 14:15:16.630949,90,95.54,2822,8114,100
2018-02-24 14:15:26.675335,90,95.47,2822,8114,100
2018-02-24 14:15:36.711427,90,100.02,2822,8114,100
2018-02-24 14:15:46.745284,90,93.07,2822,8114,100
2018-02-24 14:15:56.789311,90,92.95,2822,8114,100
2018-02-24 14:16:06.831454,90,99.13,2822,8114,100
2018-02-24 14:16:16.863110,90,99.17,2822,8114,100
2018-02-24 14:16:26.904533,90,92.45,2822,8114,100
2018-02-24 14:16:36.937998,90,93.11,2822,8114,100
2018-02-24 14:16:46.963615,90,97.20,2822,8114,100
2018-02-24 14:16:57.003409,90,97.40,2822,8114,100
2018-02-24 14:17:07.035190,90,97.28,2822,8114,100
2018-02-24 14:17:17.074134,90,97.39,2822,8114,100
2018-02-24 14:17:27.111522,90,97.36,2822,8114,100
2018-02-24 14:17:37.151465,90,97.39,2822,8114,100
2018-02-24 14:17:47.189623,90,97.36,2822,8114,100
2018-02-24 14:17:57.224692,90,90.79,2822,8114,100
2018-02-24 14:18:07.274576,90,95.54,2822,8114,100
2018-02-24 14:18:17.317314,90,95.66,2822,8114,100
2018-02-24 14:18:27.362395,90,95.47,2822,8114,100
2018-02-24 14:18:37.393664,90,95.54,2822,8114,100
2018-02-24 14:18:47.432341,90,95.54,2822,8114,100
2018-02-24 14:18:57.466674,90,95.62,2822,8114,100
2018-02-24 14:19:07.499075,90,95.66,2822,8114,100
2018-02-24 14:19:17.530500,90,95.62,2822,8114,100
2018-02-24 14:19:27.574348,90,95.62,2822,8114,100
2018-02-24 14:19:37.617170,90,94.46,2822,8114,100
2018-02-24 14:19:47.653747,90,95.47,2822,8114,100
2018-02-24 14:19:57.701131,90,95.43,2822,8114,100
2018-02-24 14:20:07.737414,90,95.62,2822,8114,100
2018-02-24 14:20:17.764328,90,95.58,2822,8114,100
2018-02-24 14:20:27.803455,90,95.54,2822,8114,100
2018-02-24 14:20:37.847563,90,95.54,2822,8114,100
2018-02-24 14:20:47.878160,90,95.50,2822,8114,100
2018-02-24 14:20:57.919975,90,95.47,2822,8114,100
2018-02-24 14:21:07.956258,90,95.39,2822,8114,100
2018-02-24 14:21:17.987502,90,95.43,2822,8114,100
2018-02-24 14:21:28.032609,90,95.54,2822,8114,100
2018-02-24 14:21:38.073672,90,95.39,2822,8114,100
2018-02-24 14:21:48.107483,90,95.47,2822,8114,100
2018-02-24 14:21:58.150203,90,95.47,2822,8114,100
2018-02-24 14:22:08.184995,90,95.54,2822,8114,100
2018-02-24 14:22:18.220212,90,95.47,2822,8114,100
2018-02-24 14:22:28.252381,90,95.58,2822,8114,100
2018-02-24 14:22:38.283229,90,95.54,2822,8114,100
2018-02-24 14:22:48.320087,90,99.94,2822,8114,100
2018-02-24 14:22:58.359363,90,100.17,2822,8114,100
2018-02-24 14:23:08.386598,90,93.15,2822,8114,100
2018-02-24 14:23:18.415179,90,92.92,2822,8114,100
2018-02-24 14:23:28.456219,90,93.03,2822,8114,100
2018-02-24 14:23:38.497439,89,95.47,2822,8114,100
2018-02-24 14:23:48.539989,90,95.70,2822,8114,100
2018-02-24 14:23:58.570277,90,95.58,2822,8114,100
2018-02-24 14:24:08.606500,90,95.54,2822,8114,100
2018-02-24 14:24:18.637731,90,95.50,2822,8114,100
2018-02-24 14:24:28.674276,90,95.43,2822,8114,100
2018-02-24 14:24:38.709620,90,95.54,2822,8114,100
2018-02-24 14:24:48.747764,90,95.43,2822,8114,100
2018-02-24 14:24:58.788443,90,95.47,2822,8114,100
2018-02-24 14:25:08.824667,90,95.54,2822,8114,100
2018-02-24 14:25:18.860320,90,95.43,2822,8114,100
2018-02-24 14:25:28.895668,90,101.87,2822,8114,100
2018-02-24 14:25:38.934528,90,100.14,2822,8114,100
2018-02-24 14:25:48.973917,90,95.70,2822,8114,100
2018-02-24 14:25:59.002866,90,95.50,2822,8114,100
2018-02-24 14:26:09.042292,90,95.50,2822,8114,100
2018-02-24 14:26:19.083295,90,95.54,2822,8114,100
2018-02-24 14:26:29.115928,90,95.39,2822,8114,100
2018-02-24 14:26:39.151507,90,95.47,2822,8114,100
2018-02-24 14:26:49.186001,90,95.39,2822,8114,100
2018-02-24 14:26:59.218309,90,95.54,2822,8114,100
2018-02-24 14:27:09.252904,90,94.73,2822,8114,100
2018-02-24 14:27:19.293415,90,100.06,2822,8114,100
2018-02-24 14:27:29.333296,90,100.13,2822,8114,100
2018-02-24 14:27:39.370007,90,93.15,2822,8114,100
2018-02-24 14:27:49.413487,90,93.07,2822,8114,100
2018-02-24 14:27:59.452458,90,99.02,2822,8114,100
2018-02-24 14:28:09.496383,90,99.25,2822,8114,100
2018-02-24 14:28:19.531345,90,93.15,2822,8114,100
2018-02-24 14:28:29.574922,90,93.03,2822,8114,100
2018-02-24 14:28:39.622348,90,97.28,2822,8114,100
2018-02-24 14:28:49.653141,90,97.36,2822,8114,100
2018-02-24 14:28:59.684864,90,97.32,2822,8114,100
2018-02-24 14:29:09.726518,90,97.47,2822,8114,100
2018-02-24 14:29:19.763725,90,97.51,2822,8114,100
2018-02-24 14:29:29.799350,90,97.40,2822,8114,100
2018-02-24 14:29:39.840005,90,97.43,2822,8114,100
2018-02-24 14:29:49.872238,90,97.51,2822,8114,100
2018-02-24 14:29:59.904238,90,97.32,2822,8114,100
2018-02-24 14:30:09.933683,90,97.43,2822,8114,100
2018-02-24 14:30:19.968009,90,97.47,2822,8114,100
2018-02-24 14:30:30.002861,90,97.51,2822,8114,100
2018-02-24 14:30:40.042300,90,97.43,2822,8114,100
2018-02-24 14:30:50.083987,90,97.47,2822,8114,100
2018-02-24 14:31:00.120124,90,96.08,2822,8114,100
2018-02-24 14:31:10.150731,90,97.43,2822,8114,100
2018-02-24 14:31:20.186895,90,97.47,2822,8114,100
2018-02-24 14:31:30.229024,90,97.43,2822,8114,100
2018-02-24 14:31:40.266597,90,97.43,2822,8114,100
2018-02-24 14:31:50.308692,90,97.43,2822,8114,100
2018-02-24 14:32:00.349602,90,97.51,2822,8114,100
2018-02-24 14:32:10.393452,90,90.75,2822,8114,100
2018-02-24 14:32:20.427196,90,95.54,2822,8114,100
2018-02-24 14:32:30.459237,90,95.54,2822,8114,100
2018-02-24 14:32:40.493035,90,95.62,2822,8114,100
2018-02-24 14:32:50.529197,90,95.50,2822,8114,100
2018-02-24 14:33:00.563737,90,95.39,2822,8114,100
2018-02-24 14:33:10.600956,90,95.62,2822,8114,100
2018-02-24 14:33:20.639302,90,95.62,2822,8114,100
2018-02-24 14:33:30.673507,90,95.54,2822,8114,100
2018-02-24 14:33:40.710315,90,95.47,2822,8114,100
2018-02-24 14:33:50.752658,90,95.62,2822,8114,100
2018-02-24 14:34:00.783327,90,95.50,2822,8114,100
2018-02-24 14:34:10.817423,90,95.62,2822,8114,100
2018-02-24 14:34:20.848261,90,95.54,2822,8114,100
2018-02-24 14:34:30.885225,90,95.62,2822,8114,100
2018-02-24 14:34:40.918704,90,95.47,2822,8114,100
2018-02-24 14:34:50.946915,90,95.35,2822,8114,100
2018-02-24 14:35:00.987456,90,95.50,2822,8114,100
2018-02-24 14:35:11.018113,90,95.43,2822,8114,100
2018-02-24 14:35:21.050845,90,95.47,2822,8114,100
2018-02-24 14:35:31.085629,90,95.50,2822,8114,100
2018-02-24 14:35:41.121031,90,95.39,2822,8114,100
2018-02-24 14:35:51.154364,90,95.54,2822,8114,100
2018-02-24 14:36:01.190142,90,95.47,2822,8114,100
2018-02-24 14:36:11.225788,90,95.54,2822,8114,100
2018-02-24 14:36:21.263528,90,95.47,2822,8114,100
2018-02-24 14:36:31.306592,90,95.54,2822,8114,100
2018-02-24 14:36:41.342421,90,95.58,2822,8114,100
2018-02-24 14:36:51.378209,90,95.54,2822,8114,100
2018-02-24 14:37:01.418369,90,95.50,2822,8114,100
2018-02-24 14:37:11.454787,90,95.47,2822,8114,100
2018-02-24 14:37:21.490324,90,95.62,2822,8114,100
2018-02-24 14:37:31.520163,90,95.58,2822,8114,100
2018-02-24 14:37:41.556822,90,100.10,2822,8114,100
2018-02-24 14:37:51.594851,90,100.10,2822,8114,100
2018-02-24 14:38:01.636664,90,93.07,2822,8114,100
2018-02-24 14:38:11.673213,90,99.09,2822,8114,100
2018-02-24 14:38:21.712401,90,99.09,2822,8114,100
2018-02-24 14:38:31.742837,90,99.25,2822,8114,100
2018-02-24 14:38:41.782155,90,93.07,2822,8114,100
2018-02-24 14:38:51.822175,90,93.11,2822,8114,100
2018-02-24 14:39:01.854127,90,92.99,2822,8114,100
2018-02-24 14:39:11.888059,90,97.36,2822,8114,100
2018-02-24 14:39:21.925988,90,97.24,2822,8114,100
2018-02-24 14:39:31.963227,90,97.32,2822,8114,100
2018-02-24 14:39:41.998129,90,97.47,2822,8114,100
2018-02-24 14:39:52.033992,90,97.32,2822,8114,100
2018-02-24 14:40:02.072765,90,97.43,2822,8114,100
2018-02-24 14:40:12.109626,90,97.51,2822,8114,100
2018-02-24 14:40:22.148015,90,97.39,2822,8114,100
2018-02-24 14:40:32.188942,90,97.36,2822,8114,100
2018-02-24 14:40:42.227232,90,97.47,2822,8114,100
2018-02-24 14:40:52.264600,90,97.36,2822,8114,100
2018-02-24 14:41:02.302255,90,90.75,2822,8114,100
2018-02-24 14:41:12.327764,90,100.06,2822,8114,100
2018-02-24 14:41:22.358524,90,100.17,2822,8114,100
2018-02-24 14:41:32.391971,90,93.19,2822,8114,100
2018-02-24 14:41:42.426686,90,97.28,2822,8114,100
2018-02-24 14:41:52.456324,90,99.13,2822,8114,100
2018-02-24 14:42:02.484942,90,93.11,2822,8114,100
2018-02-24 14:42:12.518873,90,93.19,2822,8114,100
2018-02-24 14:42:22.549826,90,92.99,2822,8114,100
2018-02-24 14:42:32.587075,90,97.20,2822,8114,100
2018-02-24 14:42:42.619522,90,97.36,2822,8114,100
2018-02-24 14:42:52.649844,90,97.36,2822,8114,100
2018-02-24 14:43:02.680848,90,97.36,2822,8114,100
